116.567229,40.315987
116.351437,39.923073
116.253382,39.92889
116.411106,40.060635
116.266006,39.899744
116.64243,39.881405
116.282584,39.850323
116.401278,39.862537
116.40999,40.166248
116.732384,39.957777
116.18224,40.125833
116.537202,39.998373
116.316789,40.148423
116.396758,39.752145
116.515316,39.789663
116.458879,39.871549
116.406412,39.995495
116.54707,39.805031
116.361377,39.90877
116.473195,39.993252
116.505722,39.985586
116.250529,40.078113
116.321749,39.975492
116.488456,40.006919
116.182375,40.054278
116.250749,40.123295
116.455146,39.915002
116.620489,39.987078
116.667258,40.215633
116.645572,40.091198
116.424264,40.123723
116.417838,39.939261
116.328909,39.960288
116.470398,39.912157
116.456093,39.812361
116.254733,39.891543
116.307056,40.041017
116.467555,40.19214
116.397443,40.213413
116.584161,39.639377
116.702127,39.693827
116.408661,39.954045
116.476146,39.895437
116.430292,39.909538
116.729103,40.239912
116.07045,39.59084
116.460223,40.187769
116.436391,40.213003
117.013332,40.541287
116.730363,40.182899
116.71636,40.138858
116.268482,39.714079
116.29865,39.704724
116.557785,40.214043
116.536151,40.129373
116.199136,39.672903
116.276908,39.916403
116.982949,40.132352
116.298672,39.924714
116.703667,39.77992
116.565257,39.934851
116.758934,40.113721
115.939313,39.63455
116.684986,40.051049
116.573294,39.701153
116.225855,40.158233
116.52752,40.127514
116.568109,40.073602
116.445318,39.889801
116.462745,39.90567
116.41275,39.944262
116.438126,39.933173
116.420217,39.960642
116.42226,39.879113
116.540115,39.763658
116.36237,39.913711
116.354956,39.979839
116.345692,39.989366
116.487678,40.008732
116.501746,39.809011
116.352019,39.929474
116.285528,40.044344
116.437185,39.930394
116.411346,39.960385
116.424542,39.94892
116.41063,39.968225
116.423877,39.916088
116.410552,39.892179
116.435712,39.931929
116.407394,39.958028
116.430442,39.888979
116.410056,39.968212
116.441895,39.888806
116.41928,39.922912
116.412075,39.935389
116.424347,39.948702
116.433934,39.912991
116.412634,39.930062
116.414131,39.909208
116.437144,39.936513
116.415974,39.909216
116.425272,39.915195
116.432575,39.936195
116.412025,39.860975
116.418148,39.895523
116.410238,39.918908
116.415067,39.896958
116.379764,39.958063
116.369509,39.877291
116.352337,39.873908
116.383172,39.962501
116.332629,39.887966
116.369647,39.928378
116.336772,39.930325
116.327066,39.889228
116.384285,39.889924
116.310947,39.929589
116.278663,39.899898
116.325118,39.948575
116.306912,40.037161
116.3304,39.993341
116.300396,40.038023
116.366796,40.05449
116.332739,39.983046
116.304503,39.987306
116.320637,39.976637
116.32947,39.927358
116.29335,39.925481
116.143722,40.11813
116.298601,39.969638
116.18774,40.116604
116.305572,39.972945
116.373573,39.97062
116.35006,39.943747
116.351093,40.020012
116.326615,39.969579
116.324959,39.964705
116.30899,39.981648
116.350288,39.945587
116.304503,39.987306
116.298601,39.969638
116.26535,39.905428
116.310147,40.039097
116.357451,39.958451
116.306944,39.977173
116.310947,39.929589
116.313267,40.035244
116.334046,39.987202
116.366181,39.978781
116.336541,39.977828
116.276017,40.042726
116.277081,39.957463
116.314815,40.035955
116.330327,39.99342
116.310971,39.929836
116.353103,39.977421
116.351452,40.000164
116.220638,40.122215
116.265327,39.904906
116.315373,39.982194
116.352174,39.977683
116.289241,39.96114
116.274931,39.972158
116.209047,40.110383
116.280902,39.948113
116.228743,39.925539
116.304503,39.987306
116.298269,39.947218
116.213702,40.112025
116.304762,39.973134
116.230197,39.933721
116.310932,39.929074
116.27467,39.939037
116.320923,39.932827
116.317757,39.965069
116.298269,39.947218
116.302419,40.053243
116.307968,39.966642
116.347942,39.949358
116.362342,39.97368
116.310544,39.976806
116.265327,39.904906
116.323146,39.96612
116.333767,39.988083
116.32803,39.936892
116.329689,39.966989
116.37198,39.977895
116.332302,40.040651
116.319164,39.975123
116.333767,39.988083
116.304503,39.987306
116.32181,39.97678
116.333767,39.988083
116.335231,39.953207
